NAME: kro124p
TYPE : ACVRP
COMMENT : COMMENT: Asymmetric TSP (Fischetti) with demands added, capacity=50, HP (asym_scale=1.0)
DIMENSION:  100
EDGE_WEIGHT_TYPE : EXPLICIT
EDGE_WEIGHT_FORMAT : FULL_MATRIX
CAPACITY : 50
EDGE_WEIGHT_SECTION
0.000000 1636.628201 1853.051229 1174.722149 1723.640612 627.974434 1607.917608 499.123189 1583.933894 485.018191 1333.215292 1487.371521 2319.699388 2053.440996 1226.693392 1296.545954 1269.635201 1107.188787 752.243640 1375.465533 1155.523151 1212.021130 1067.593699 1103.333978 1161.012597 1317.672202 1283.659014 911.260706 1903.064529 1636.232988 1001.354280 963.562468 1901.222790 1585.072557 1570.626116 1046.468936 2058.375739 1123.807401 1394.298670 1221.700683 2594.781369 495.267625 1914.644583 1554.206527 896.102470 1976.265249 845.336233 1889.120473 714.981642 1693.647321 1271.835697 2145.107325 1106.145062 1637.851829 1693.496819 1159.773533 1348.790339 875.505964 1166.935951 1157.532174 756.677975 1144.364829 527.671873 1357.121435 1267.441661 1261.532227 1155.203934 1226.237531 922.944455 1500.399843 2336.726317 976.471060 1546.945453 1122.083253 1021.950570 2305.208750 1353.472545 1848.600594 724.887315 1114.446376 1074.259895 2208.476821 1652.961506 797.469212 1562.857971 1203.639723 1283.525165 1279.898299 1183.092318 831.599823 712.450085 254.305769 659.200104 1400.445866 2011.131767 1711.283067 844.048018 1187.014562 1546.804887 2265.247294
1576.403728 0.000000 1199.541716 1845.047618 1347.971111 1627.949691 1275.640915 1072.106038 1214.394503 2061.421919 1748.270682 1366.693479 1309.610748 1588.617732 1937.646975 1989.617706 1954.452691 2368.865989 1842.949946 1311.233575 2043.923917 2121.372283 1738.953744 2251.305123 798.451036 2027.101312 1552.574720 1258.620304 1604.006692 967.038086 1477.844065 2043.504794 1489.874740 1447.128507 1597.991405 2515.906689 1398.035884 2534.001892 1033.476877 465.914586 1873.214572 1690.077697 1713.115452 309.396419 1994.623551 1538.445276 1999.913396 1518.856144 1646.782336 814.163631 1270.731997 1391.658029 1889.920124 523.111673 1454.774213 1755.577966 1416.990210 1344.743540 2275.597883 1532.145640 851.662219 1571.633578 1695.953340 242.381279 1886.225343 1859.810065 1035.963624 802.073410 872.061081 2258.155524 1424.513148 2229.159581 398.270394 2186.104046 2019.736456 1175.661903 1819.640633 890.369308 2246.142760 1207.586446 1005.196547 571.848619 1574.305190 2328.821707 764.183962 1472.555428 1230.191015 2242.741066 1615.871554 1999.881291 1966.830662 1422.587237 1269.138338 2345.279961 861.182616 1166.533862 1926.895773 1752.764616 2576.703740 1369.534703
2145.275106 2003.881230 0.000000 2738.993040 1367.815956 2273.118183 810.434330 2063.394080 911.630485 2390.697541 2196.141627 687.401883 1643.353928 628.913093 1945.408136 2747.649987 2058.546952 2745.676662 2225.645679 1149.491461 2160.030825 2748.000348 1722.322195 2536.938437 1369.722591 2881.943093 951.229698 1711.835944 682.380705 960.530011 2651.998987 1968.070142 1725.611156 610.143321 1296.550915 2549.189556 1516.269681 2459.734921 1191.988935 1819.664076 741.730140 2354.473641 513.573736 1616.383415 1601.549743 338.903560 1920.904541 813.033621 2319.274376 1485.390282 1203.006941 1101.672847 2566.631524 1684.506775 452.908070 2416.515148 1037.210513 1727.216147 1943.869800 1454.039027 1496.086409 1159.260188 2042.602270 1692.599567 2831.712552 2825.803118 2156.583346 1178.824514 1565.916150 2806.656836 483.675088 2187.552334 1819.271813 2273.161798 2174.401053 1919.067316 1348.682171 910.214152 2428.126136 2381.741368 1337.471674 1503.821216 992.483518 2531.688268 1125.379378 1024.239717 1099.908817 2770.883255 2267.034861 2391.083085 1716.957759 1818.576661 1873.030420 2392.102669 1671.621834 981.868733 2408.318909 1502.891713 2354.076046 853.406725
1198.798380 2273.048173 2871.907503 0.000000 2624.003179 1169.953524 2135.064887 1048.915207 1975.413451 1283.036842 2034.852790 1963.222314 2856.715453 2522.271753 1933.802161 1049.333903 2039.535640 1254.253815 781.962710 2374.145578 1748.100898 916.453548 1928.324669 1500.156431 2207.627521 751.309658 2305.525128 1496.685673 2411.429195 2533.102358 1157.547204 1833.325712 2497.796355 2242.642270 2538.051082 1404.283007 2546.605892 1487.703237 2191.499451 1860.908781 3137.181099 775.521665 2677.434379 2097.157830 1635.123015 2606.470265 1684.596877 3001.426411 887.620123 2220.641455 2001.896977 2609.026435 775.307950 1564.831760 1927.653298 773.236597 2312.018460 1695.578271 1599.206721 2129.365605 1955.476355 2045.137501 1260.893662 1637.375474 555.463522 416.523982 1657.911363 1659.598929 2121.742835 814.869441 2762.079805 1620.389511 1889.425560 1750.181431 540.855561 2666.817070 2056.491348 2450.336420 1202.041119 1338.151272 2005.769074 2385.223154 2464.734399 1249.803521 1996.219369 2354.935442 2163.691783 1283.734831 1172.513140 1378.188039 1673.686846 1224.249718 1657.880149 898.655103 2674.557151 2508.483848 558.048974 1722.394383 1827.304660 2856.483489
2158.501300 1209.276630 1301.467298 2932.075531 0.000000 2309.889795 1604.817118 2281.382668 1770.750846 2373.782258 2412.470020 1445.962957 820.116940 893.153344 2294.347413 2897.534518 2355.279086 2799.192425 2428.888745 1585.230897 2421.511637 3029.289096 2049.551646 2952.906976 1199.277431 3123.278541 1242.250451 1615.320742 840.988991 717.332882 2300.646706 2229.550954 949.743232 1271.766085 1529.217552 2978.306923 538.206675 2932.694552 599.265910 1583.065077 1270.966154 2380.805125 1214.142829 1112.446803 2204.344556 1305.295419 2058.895983 1051.759512 2318.175842 690.785682 1465.916224 421.466714 2746.384224 1575.324779 1473.157266 2475.445279 1481.296872 1630.850846 2569.378597 1725.768237 1576.235091 1688.148642 2374.467474 1359.531771 2747.037856 2743.293513 1839.014008 1135.264539 1461.781501 2959.289870 1275.684215 2432.966021 1069.663900 2542.804484 2422.476466 653.967090 1802.050267 475.172885 2830.142422 2416.863075 1351.840363 587.542684 1488.795305 2686.233278 1376.024608 1162.231159 1631.017410 3150.657879 1831.993594 2678.395424 1978.438571 2101.101371 1719.232420 2924.146561 876.876681 337.855358 2344.403353 2186.702927 2968.659227 1021.795604
414.692059 1805.959236 2020.919778 1297.621210 2138.332671 0.000000 1496.260246 668.454223 1480.040280 506.772739 1225.096339 1632.339257 2529.503518 2137.083589 1161.861557 935.142685 1212.537193 1071.374403 635.083286 1712.783359 953.788592 906.536713 1202.637473 1125.088525 1413.336385 1143.796380 1698.351074 835.323455 2215.272877 2050.925048 1010.667780 1059.861145 2315.914850 1659.584209 1724.923730 1310.297303 2241.123654 1002.788985 1808.990729 1563.105855 2658.012340 909.959685 2170.005396 1891.524354 909.435819 1838.766781 556.090266 2016.273119 87.007208 1591.422299 1012.275684 2224.404334 592.428538 1639.095518 1789.912006 902.512622 1457.871840 1219.516331 1022.697123 1403.678409 1171.370034 1559.056889 419.552920 1358.365124 1246.689395 1086.664998 612.666775 1640.929590 1337.636514 1140.268598 2171.129141 998.225607 1651.171110 1013.964301 393.976136 2428.562620 1245.353592 1988.169318 1019.161707 1519.070883 1284.064025 2296.228370 1623.393657 819.223760 1977.550031 1618.331782 1522.248148 1169.776259 1330.041981 713.880912 873.073931 423.636804 996.517931 1104.724150 2355.142134 2125.975126 789.107638 1132.733505 1459.083201 2353.269946
1398.361050 1567.649163 948.398229 2211.826895 1520.626534 1731.547091 0.000000 1574.084621 322.376232 1580.263211 1698.209733 474.675208 1558.391136 1102.972755 1479.569838 1937.215657 1371.827623 2202.433807 1636.391425 734.273741 1761.274334 2004.293812 911.887865 2183.169667 620.934727 2392.633633 677.551876 1417.613767 930.683980 1200.624437 1844.623343 1216.438915 1897.327846 592.850940 803.751585 1977.243046 1411.966401 2117.916977 1364.596899 1400.476022 1328.623151 1815.537302 1123.320560 1442.228649 1167.557671 792.081945 1428.684588 1360.883454 1730.020123 1391.627326 541.955463 1391.777618 2064.900828 1457.673110 530.446046 1955.673746 229.834868 1137.961893 1830.043593 948.485944 946.674108 895.035180 1602.633304 1176.942715 2292.839141 2226.589343 1467.956038 1004.669747 1227.562571 2235.936008 1432.073318 1844.020269 1176.574391 2060.971034 1585.146799 1834.104523 615.889805 1517.849098 1984.041980 1574.365723 748.217421 1486.528835 488.637236 1721.253939 663.741447 597.532584 510.654564 1960.448925 1751.885012 1580.648755 1356.080065 1329.267201 1226.574652 1581.668339 1743.420347 1437.450844 1919.009450 1142.014019 2160.007704 1306.585110
632.597289 1732.803631 2235.853511 1270.897578 2320.175031 805.022721 1655.459334 0.000000 1331.317785 1117.615481 1429.390721 1483.616761 2433.276093 2273.158532 1536.279876 917.511667 1579.221685 1626.137616 770.843908 1810.603619 1452.929114 1049.266245 968.597902 1179.199085 1654.376301 1413.847631 1901.549896 1326.417973 2354.706657 2268.830278 735.817058 1273.148952 2370.037308 1763.036717 1723.919276 1443.800651 2451.041487 1461.895854 2026.895959 1516.861060 2509.289845 647.762618 2370.378072 2018.399684 1224.267708 2121.149360 1117.642387 2257.313034 838.848063 2082.516817 1253.315599 2465.444250 1147.191751 1522.674715 1929.567771 683.471928 1790.424100 1408.778675 1311.428357 1718.510299 1389.275264 1776.962119 623.847302 1509.616427 1058.518329 1357.707656 1103.761293 1673.853485 1519.478874 1250.519951 2412.169057 1234.445441 1669.636739 1218.258682 947.630418 2447.028248 1449.647974 2229.209234 1357.484605 1061.253855 1187.836600 2304.652250 1827.688039 1256.715669 2004.789715 1836.237012 1519.596117 1170.635028 683.969129 927.775252 1345.047375 350.481199 1291.797394 1273.173923 2544.404479 2343.880356 940.223447 1198.724057 1682.352216 2607.370267
1722.502599 1245.272931 1272.539778 1969.478496 1401.848300 1547.211101 324.141549 1337.486997 0.000000 1761.954140 1639.400713 152.298976 1671.280682 941.840747 1388.667222 2144.161275 1431.609031 2280.392992 1314.015193 614.388554 1772.949777 1984.804293 1236.029414 2075.743331 846.853517 2156.036010 570.232111 1275.880003 1023.388872 1081.526293 1879.462211 1125.536298 1746.875534 431.718932 664.143840 2266.380022 1119.723702 1924.632014 1042.220667 1366.790868 1177.972060 1493.161071 1175.453451 1119.852417 1491.699220 870.250758 1394.744823 1124.565299 1407.643891 1372.752798 445.792815 1273.545268 1801.447127 1448.135678 598.249986 1886.624864 459.106315 815.585661 1765.445411 935.714276 778.971462 923.408413 1366.035681 1196.068569 1970.462909 2075.386278 1289.999349 682.293515 905.186339 2219.326827 1324.371619 1753.117652 907.641328 1921.363289 1262.770568 1685.032837 933.133582 1421.686450 1893.023229 1764.526735 425.841189 1325.396827 812.778784 1998.904048 950.822005 775.710408 188.278332 2064.663199 1429.508780 1669.963632 1329.876712 1092.669578 1130.412004 1905.809888 1614.730824 1318.352701 1657.902070 1115.810666 2042.660054 1276.052482
1243.718439 1501.822955 2346.193091 1590.987163 2715.266562 1033.747186 2060.427384 1275.384533 1847.191111 0.000000 1011.213292 1888.584812 2811.433703 2342.899693 1296.336692 913.750522 1068.087828 622.170595 985.116761 1897.193161 813.557787 727.002939 1609.288912 618.315787 1878.704337 1550.598518 1807.399307 1041.139559 2471.011454 2468.861041 1548.587466 1315.888203 2991.697695 2168.004767 2183.950992 839.567954 2840.232610 638.789210 2524.669001 1948.911137 2724.574528 1317.488488 2565.124437 1811.219374 1517.874777 2384.057046 706.459313 2615.382074 695.446166 2315.986585 1611.384639 2755.993602 1068.612616 1980.223909 2078.027482 1423.181847 2212.968658 1425.332434 944.681720 1480.298297 1766.210746 1951.236581 707.668396 1725.377830 1503.491454 1327.954853 1506.283892 2139.655938 1993.950401 1015.381652 2725.430565 491.452869 1900.093348 850.070350 1324.950293 2677.484858 1533.469068 2392.192262 668.772557 1732.305599 1890.164493 2073.671574 1911.509133 312.451021 2266.006917 1877.983026 1670.726666 808.408302 1735.647309 925.862641 1254.145299 1030.567114 1180.927733 928.955869 2363.005571 2668.356817 1534.779538 1283.102552 1061.786695 2677.111428
