NAME: ftv170
TYPE : ACVRP
COMMENT : COMMENT: Asymmetric TSP (Fischetti) with demands added, capacity=80, HP (asym_scale=1.0)
DIMENSION: 171
EDGE_WEIGHT_TYPE : EXPLICIT
EDGE_WEIGHT_FORMAT : FULL_MATRIX
CAPACITY : 80
EDGE_WEIGHT_SECTION
0.000000 7.164561 17.562084 16.847337 33.906121 50.323966 66.674196 43.635568 64.391358 58.727578 56.905804 73.654314 82.364205 81.358636 75.918069 91.539577 97.095717 90.007863 90.793738 76.580800 61.887320 73.657192 83.322834 90.568497 109.182488 106.349797 98.458137 102.453141 84.749360 87.372129 101.635714 93.209472 77.991969 101.153333 72.243736 77.004961 84.110482 61.312453 66.453514 76.521697 76.194077 100.879901 110.285166 95.016052 95.722022 89.047256 102.089978 103.372699 115.070348 31.269516 48.250327 61.345282 64.940607 85.181020 93.052902 104.159080 125.054365 129.912630 114.871299 83.471683 77.807833 82.536870 134.956836 102.439081 108.112382 99.301734 96.417383 88.516551 89.584970 78.336216 93.975901 62.305426 53.207166 27.270304 41.415114 56.016168 71.159426 15.446371 34.343522 28.383689 30.109746 19.703611 29.612483 60.693419 71.407521 88.656051 88.360633 77.830509 98.698544 76.724837 71.380826 89.989917 85.637753 68.191983 106.028317 100.723909 99.284342 85.435896 83.951647 96.314732 102.205239 116.169771 101.533320 104.315443 82.706879 70.278106 64.238820 57.280411 63.460434 50.566391 25.146734 27.557302 40.085549 71.050281 77.233781 65.765901 72.857049 72.581544 81.440735 102.028532 98.945819 104.847251 96.086429 117.645874 68.085410 58.413712 75.646886 66.878281 82.672115 89.131692 68.215857 72.406468 45.270224 52.770798 65.678617 83.787640 88.795123 100.482465 98.462342 100.774741 108.110250 79.839906 63.347045 84.926349 100.004647 127.092317 107.821124 74.683530 112.750927 84.455957 109.504310 84.776951 67.074069 107.960460 96.448997 99.685758 85.418380 92.098794 74.328578 92.457779 106.912173 103.514538 111.870332 104.396504 83.882597 100.503557 62.195323 99.081901 55.470547 58.990793 37.065046
13.902568 0.000000 10.397523 30.749905 43.807595 59.919222 76.575670 50.279817 71.035607 72.630146 66.807278 66.489752 75.199644 83.186515 78.780564 94.402072 94.852854 82.843301 83.629176 69.416239 54.722758 66.492631 76.158273 83.403935 102.017927 99.867141 91.293576 95.288580 77.584799 80.207567 94.471153 86.044910 70.827408 93.988772 65.079175 69.840400 76.945921 54.147891 59.288953 69.357136 69.029516 93.715340 120.682685 87.851491 88.557461 81.882695 94.925417 96.208138 107.905787 24.104954 41.085765 54.180720 57.776045 78.016459 85.888340 96.994519 120.157907 122.748069 107.706738 76.307121 70.643271 75.372309 127.792274 95.274520 100.947820 92.137172 89.252822 85.183764 82.420409 87.196155 92.231327 55.140864 46.042605 20.105743 34.250553 48.851606 64.641632 8.281810 27.178961 42.286258 37.678014 27.271878 29.052611 69.553358 80.267460 90.940415 86.616059 76.085935 111.318930 90.627406 85.283395 85.138964 78.473191 77.051921 98.863755 93.559348 106.852610 91.603908 76.787086 105.174671 111.065177 122.337783 108.442412 118.218012 93.716373 76.446118 73.098758 50.115849 72.320373 59.426329 34.006673 38.566797 47.790836 77.140190 74.991062 76.775396 83.866544 81.641482 90.500672 94.863971 107.543503 115.649527 109.988997 121.767659 81.987978 72.316280 68.482324 80.780850 96.574683 103.034260 71.061018 65.241907 52.975510 45.606237 63.265545 86.632801 102.697691 109.982917 101.335308 103.619903 108.280304 72.774872 77.249614 98.828918 113.907215 139.945942 120.674748 88.586098 105.586365 77.291396 108.892420 94.870174 80.976637 116.820398 91.598044 92.521197 78.253818 84.934232 67.164016 98.173637 117.005395 103.345789 125.772901 118.299072 89.972506 106.671569 73.204817 96.950949 48.305985 56.572761 29.900485
15.694675 3.935202 0.000000 25.088522 47.742797 49.521700 77.793915 54.215019 67.405641 66.968764 65.459180 70.424954 64.802121 78.882670 78.932352 87.634703 98.788056 86.778503 79.079930 73.351441 58.657960 70.427833 80.093475 87.339137 105.953129 89.469619 95.228778 99.223782 81.520001 84.087492 98.351077 89.980112 74.762610 97.923973 69.014377 73.775602 80.881122 58.083093 63.224155 73.292337 72.964718 97.650542 124.617887 91.786693 92.492663 85.817897 98.860619 100.143340 111.840989 28.040156 45.020967 58.115922 61.711247 81.951661 89.823542 100.929721 117.913160 126.683271 111.641940 80.242323 71.321508 67.470320 131.727476 99.209722 104.883022 96.072374 91.732569 88.709522 74.518420 91.131357 95.963716 59.076066 37.695706 24.040945 37.460774 52.786808 56.299527 12.217012 31.114162 44.078364 41.613216 31.207080 32.987813 73.488560 79.782876 93.703542 90.348448 79.818324 100.921407 90.200045 87.075501 74.741441 68.075669 74.506810 88.466233 97.135425 102.989988 88.040002 80.363163 98.963907 115.000379 118.773877 98.044889 113.264512 83.318851 80.381320 77.033960 54.051051 71.707359 53.493458 37.941874 28.169274 45.344194 78.643933 76.083184 66.377873 73.469021 85.576683 94.435874 98.799173 111.478704 105.459223 111.781104 125.343736 83.780085 74.108387 72.417526 82.572956 98.366790 104.826367 74.996220 69.177108 50.528868 49.541439 67.200747 90.568003 104.489798 109.417659 105.270509 107.555105 112.215505 70.630887 71.588231 93.167535 108.245832 142.786992 123.515799 82.924715 109.521567 81.226597 112.518593 95.021962 75.315254 114.275287 81.200521 96.456399 82.189020 88.869434 71.099218 91.406268 117.157183 107.280991 127.565007 120.091179 89.829979 103.107663 62.807295 92.515220 52.241187 46.175239 33.835687
73.790896 60.892536 58.096221 0.000000 26.441135 33.476629 53.109898 29.506910 50.262700 41.880241 49.440817 102.153286 95.438469 67.229978 61.789411 77.410919 82.967059 76.001346 89.707709 105.932641 88.845191 97.472626 97.887206 105.132869 129.282911 92.221139 113.022509 126.268576 123.662011 114.330000 113.236091 110.629220 95.689578 122.797653 113.489152 104.222869 109.104018 101.854391 117.448216 126.565995 126.425702 142.125317 167.611400 143.819916 123.970999 117.296233 133.419112 142.408437 150.186599 84.997490 101.978301 115.073256 118.668581 132.220926 146.780876 152.962944 160.756573 182.114940 168.599274 130.317104 121.266784 125.566542 187.159145 152.936195 161.840356 151.202639 142.248528 128.981067 127.089732 121.553760 145.618714 116.033400 87.640981 80.998279 76.940136 94.191219 54.784341 69.174346 88.071496 88.345303 82.495517 88.164414 89.945147 103.249236 107.109729 131.873595 135.025210 136.978471 141.024572 119.050866 113.706855 125.724727 123.828890 103.926793 143.570203 135.094486 115.801466 121.822541 134.509526 134.050453 137.469089 131.488785 113.380014 128.599637 105.893781 106.664751 107.456363 84.699729 100.310569 82.096668 68.364278 69.341285 86.516205 74.225390 108.764058 104.023207 84.703743 100.776918 109.636109 119.025427 122.761560 116.693945 137.510675 153.056097 112.422148 102.750450 92.643781 82.779181 109.787402 94.817925 102.170424 62.327106 81.603919 42.691436 48.831281 98.507966 99.705209 84.329137 81.615006 89.858082 91.262913 63.167968 46.499709 68.079013 83.157310 127.174564 107.903371 57.836193 96.490629 83.032244 94.743489 75.738109 50.226732 143.695270 123.808780 133.147466 126.663795 128.262673 99.322114 81.182484 97.873330 92.991167 143.115190 121.697722 84.583148 136.890202 103.979306 134.784109 109.198521 54.744358 90.793021
47.349762 35.590289 31.655087 47.861643 0.000000 17.885134 32.768074 9.729447 30.485236 29.151239 22.999683 84.622250 82.709467 47.452514 42.011948 57.633456 63.189595 56.223883 69.930245 86.155178 69.067728 77.695163 78.109743 85.355405 109.505448 72.443676 93.245046 106.491112 108.002015 94.552537 93.458627 90.851757 75.912115 103.020190 100.669464 105.430688 91.290890 82.076928 94.879242 104.947424 104.619805 123.690307 147.833936 123.441779 104.193536 97.518770 113.641649 122.630973 130.409135 59.695243 76.676054 89.771009 93.366334 112.443463 121.478629 132.584807 145.165078 158.338358 143.297027 103.875970 102.976595 99.125407 162.563656 130.864809 136.538109 127.727461 123.387656 113.389572 100.648598 105.962265 127.618803 90.731153 69.350792 55.696032 51.524962 75.424499 37.253305 43.872099 62.769249 67.521826 56.054382 62.862167 64.642900 88.319468 91.518234 116.282100 119.433715 111.473410 132.576494 116.565427 117.725531 106.396528 99.730755 88.335298 120.121320 118.851609 115.008650 105.579665 112.018250 119.510050 117.906691 123.644049 86.938880 102.158503 89.650904 90.421875 91.321709 69.108234 84.067693 65.853792 52.772782 48.715417 65.890337 57.982513 92.521182 86.924016 58.262608 74.335784 83.194974 101.148639 96.320426 90.252810 111.069540 126.614962 95.667058 89.737991 86.140145 87.300389 105.783762 104.958589 88.402104 46.084229 65.361042 26.448560 41.075073 103.973887 108.997438 96.827458 105.699104 110.240546 94.137554 45.933785 48.020314 69.599618 82.927203 128.695169 109.423976 81.920291 112.192058 84.552850 75.598189 58.101558 46.683613 128.103775 107.565903 128.111485 113.844107 119.210228 81.508986 61.405021 80.236779 90.099219 116.674055 116.306527 70.814829 120.647326 83.353438 118.645397 83.896274 39.152863 65.490774
48.463664 55.628225 66.025748 41.208554 67.649689 0.000000 52.926537 67.169283 73.341467 81.382427 90.649371 118.449814 96.438878 78.258168 84.868178 100.489686 106.045825 94.988749 110.716687 97.480541 107.682767 102.256772 108.915396 116.161059 137.782068 115.299906 124.050700 131.052721 132.621299 119.171821 132.873230 135.838167 114.919884 127.474769 108.321625 99.055342 116.833755 109.776116 107.547202 123.750230 124.657741 117.543955 144.511300 143.479716 136.815709 130.140943 146.263823 151.836363 148.645089 79.733180 96.713990 109.808946 113.404271 133.644684 141.516566 152.622744 127.279944 148.638311 155.090379 105.343954 106.351265 128.928536 153.682516 119.459566 128.517248 121.282109 108.771899 95.504438 119.977385 88.077131 114.091738 90.623584 84.221083 75.733968 80.204881 93.702324 84.038769 63.910035 75.566174 64.599120 73.072612 66.739718 78.076147 70.434334 73.633100 98.396966 101.548581 117.676341 118.428064 107.706702 104.874770 92.248098 90.352261 70.450164 110.247409 111.348303 97.123516 92.711158 107.982421 106.055647 103.992460 123.445034 104.564648 118.870711 82.147598 77.553368 73.979734 51.223100 73.201349 58.350485 34.887649 35.864657 53.039576 50.479207 80.055490 74.073256 75.888377 85.484247 79.587414 102.130795 105.022724 104.080646 119.771839 141.331284 92.595508 82.923810 75.964744 70.814389 108.898438 108.544813 71.916105 38.580923 57.857736 18.945253 26.785160 87.487887 112.181375 110.838003 102.190394 93.754546 108.922036 41.797012 80.358055 101.937359 119.376652 140.801028 121.529835 93.758690 112.504371 116.890590 102.217411 75.554193 75.975278 110.218641 98.707179 127.979939 121.496268 123.095146 119.715311 100.765134 97.689414 91.096745 132.239328 105.156490 54.328829 107.778819 70.502677 101.307480 103.934211 21.267729 85.528710
65.903649 55.827905 52.024591 77.113113 49.009440 66.894574 0.000000 15.570039 20.414930 32.090846 46.992879 92.363891 85.649074 37.382208 31.941641 47.563149 53.119289 48.572080 59.859939 76.084871 58.997421 67.624856 68.039436 75.285099 99.435141 62.373369 83.174740 96.420806 91.758859 78.309381 83.388321 82.911630 70.653388 95.080063 112.565297 105.088482 81.220584 72.006621 87.600446 100.125956 112.042524 113.620000 139.893810 113.972146 110.034128 103.359362 118.430967 127.861373 136.249728 79.932860 96.913671 110.008626 97.700004 118.284056 135.568415 123.115174 166.622952 172.428144 157.188685 132.135027 111.477388 119.494911 168.724943 151.102425 156.775726 141.413243 140.933433 138.893107 126.543011 135.195564 135.829318 106.821475 77.851586 75.933648 67.150741 84.401824 44.994946 64.109715 81.999802 94.287338 89.310162 78.904026 84.880517 106.307667 117.021769 145.515400 142.373039 131.842915 152.945998 142.224636 137.284475 126.766032 120.100260 111.465418 138.191853 149.160016 154.888168 130.188523 132.387754 145.419367 156.867023 138.398625 130.950988 142.238251 114.259763 115.030733 114.090421 105.943755 94.932220 105.518049 89.834578 80.193865 97.368784 82.591372 128.107775 112.389189 107.272048 117.596412 124.685876 131.506654 141.369496 136.310985 134.009236 155.568682 106.008218 96.336519 105.796439 111.909248 73.015687 84.726857 91.751932 93.022201 102.553459 75.458000 65.301395 89.823990 76.229364 75.645161 72.931030 81.174107 86.032975 55.797216 44.152189 58.463486 76.580067 122.687483 103.416290 49.152217 87.806653 80.684725 65.527882 40.394453 23.048741 151.233895 133.225112 128.319607 119.926304 109.139921 71.438679 51.334714 51.366428 66.464347 146.925487 136.359237 95.423688 145.256185 105.035052 139.078843 104.133891 77.226170 85.728390
66.244509 56.168766 52.365451 77.453973 49.350300 57.999202 82.118374 0.000000 20.755790 32.431706 47.333739 92.704751 85.989934 37.723068 32.282501 47.904009 53.460149 46.494436 60.200799 76.425731 59.338281 67.965716 68.380296 75.625959 99.776001 62.714229 83.515600 96.761666 98.272569 84.823090 83.729181 81.122310 66.182669 93.290743 112.906158 105.429342 81.561444 72.347481 87.941306 100.466816 112.852872 113.960860 138.104490 114.313006 94.464089 87.789323 103.912203 112.901527 120.679689 80.273720 97.254531 110.349486 98.040864 102.714017 134.870111 123.456034 155.098574 157.888150 157.529545 132.475887 111.818248 119.835771 162.932355 147.278196 156.335878 141.754103 136.590529 123.323068 126.883871 119.625525 128.661766 107.162335 78.192446 75.193043 67.491601 84.742684 45.335806 64.450576 82.340662 94.628198 89.651022 79.244886 85.221377 90.737628 101.451730 129.945360 133.096976 132.183775 143.873280 130.874126 125.530115 117.693314 115.797476 95.895379 122.621814 149.500876 139.402088 130.529383 132.728614 145.760227 156.892775 161.263259 136.274761 151.494384 114.600623 115.371593 114.431281 104.123415 79.362180 103.386847 90.175438 78.062663 95.237583 82.932232 117.759206 112.730049 107.612908 117.937272 126.796462 142.445918 136.973097 139.603110 151.722212 173.281657 129.908071 120.236373 116.064271 112.250108 144.179667 129.210189 113.351823 95.434529 100.422257 75.798860 84.784362 128.923606 136.455131 121.079058 135.338099 128.789155 104.642858 75.906723 72.271914 93.851218 93.432507 150.524275 133.675576 114.483359 108.649928 86.129725 65.868742 48.372111 59.079030 135.663856 124.152394 127.425678 117.091013 109.480781 71.779539 51.675574 70.507332 102.494637 166.009936 136.700097 95.764548 145.597045 89.465013 129.126110 104.474751 74.168044 86.069250
45.488719 35.412976 31.609661 56.698183 28.594510 46.479644 61.362585 38.323957 0.000000 11.675916 26.577950 71.948961 65.234144 16.967278 11.526711 27.148219 32.704359 28.157151 39.445009 55.669942 38.582491 47.209927 47.624506 54.870169 79.020211 41.958439 62.759810 76.005876 77.516779 64.067300 62.973391 62.496700 50.238459 74.665133 92.150368 84.673552 60.805654 51.591691 67.185517 79.711027 92.709567 93.205071 119.478880 93.557216 96.454024 89.779258 98.016037 107.446444 119.224649 59.517930 76.498741 89.593696 77.285074 100.722115 115.153485 102.700244 146.208022 152.013214 136.773756 111.720097 91.062459 99.079981 148.310013 130.687496 136.360796 120.998314 120.518503 120.319183 106.128081 122.609131 115.414389 86.406546 57.436656 55.518719 46.735811 63.986894 24.580016 43.694786 61.584872 73.872408 68.895232 58.489097 64.465587 104.966334 111.392537 125.313203 121.958109 111.427985 132.531068 121.809706 116.869545 106.351102 99.685330 105.993675 120.075894 128.745086 134.473239 109.773594 111.972824 125.004437 137.024825 140.507469 115.518971 130.738594 93.844833 94.615804 93.675491 85.528825 97.249736 85.103119 69.419648 59.778935 76.953855 62.176442 107.692845 91.974259 86.857118 97.181482 106.040673 121.690128 120.954567 118.847320 135.703681 155.195054 109.152282 99.480583 95.308481 91.494318 123.423877 108.454400 92.596034 74.678740 82.138529 55.043070 69.669583 108.167816 115.699341 100.323269 114.582309 108.033366 83.887068 55.150933 51.516124 73.095428 72.676717 129.768485 112.919786 93.727569 87.894138 80.576119 45.112952 27.616321 38.323241 145.762152 112.810182 107.904677 99.511374 88.724991 51.023749 30.919784 49.751542 81.738847 145.254146 115.944307 75.008758 124.841255 94.416956 118.663913 83.718961 56.811240 65.313461
33.812803 23.737059 19.933745 45.022267 25.430398 42.959214 49.963332 35.159845 55.915635 0.000000 14.902033 60.273045 53.558228 67.638777 67.442346 83.063854 88.619993 81.654281 67.836037 73.503078 70.929144 83.679999 92.364658 76.924391 107.225308 97.874074 84.814031 104.260850 95.136091 81.686613 95.950198 109.781970 87.033793 106.556170 88.816234 93.577459 83.478620 77.884951 83.026012 84.685753 84.545461 117.452399 144.097969 111.588550 104.208933 97.534167 110.441361 119.871768 130.424533 47.842014 64.822825 77.917780 81.513105 101.753518 109.625400 117.640812 137.846905 146.485128 131.443797 100.044181 79.386542 87.404065 151.529334 119.011579 124.684880 109.322397 108.842587 108.643267 94.452165 110.933214 103.738472 74.730629 45.760740 43.842802 35.059895 52.310978 12.904100 32.018869 49.908956 62.196492 57.219316 46.813180 52.789671 93.290417 99.716621 113.637287 110.282193 99.752069 120.855152 110.133790 105.193629 94.675186 88.009414 94.317758 108.399978 117.069170 122.797322 98.097677 100.296908 113.328521 125.348909 128.831553 103.843055 119.062678 82.168917 82.939887 81.999575 73.852909 91.641104 73.427203 57.743732 48.103019 65.277938 50.500526 96.016929 80.298343 83.693006 85.505566 94.364756 110.014212 109.278650 113.084658 124.027765 143.519138 97.476365 87.804667 83.632565 79.818402 116.484918 118.522647 80.920117 71.514627 70.462613 51.878958 66.505471 96.491900 118.186078 119.842016 111.194407 102.758559 117.926049 71.364183 73.450712 95.030016 108.357602 149.805041 130.533847 99.115549 97.195173 68.900203 100.501228 83.531956 72.114011 134.086235 101.134266 108.230350 97.246535 95.812424 83.370402 86.835419 86.691852 94.954597 133.578230 104.268391 63.332842 113.165339 82.741040 106.987997 72.043045 45.135324 53.637544
